Row,Positive,Negative,Comparative,Username,Tweet,Date,URL
13,0,0,0,@njrarediseases,"RT @teaminspire : How to take charge of your medical records on.ws&#8203;j.com&#8203;/1GGK&#8203;gE6    via @WSJ  #hcit  #epatient ","Wed, Jul 1, 2015, 7:01 AM",https://twitter.com/njrarediseases/status/616245358734233600
14,0,0,0,@jodigirl1000,"RT @teaminspire : How to take charge of your medical records on.ws&#8203;j.com&#8203;/1GGK&#8203;gE6    via @WSJ  #hcit  #epatient ","Wed, Jul 1, 2015, 5:57 AM",https://twitter.com/jodigirl1000/status/616229203650981888
15,0,0,0,@blueprintshope,"RT @teaminspire : How to take charge of your medical records on.ws&#8203;j.com&#8203;/1GGK&#8203;gE6    via @WSJ  #hcit  #epatient ","Wed, Jul 1, 2015, 5:51 AM",https://twitter.com/blueprintshope/status/616227731785715712
16,0,0,0,@mrgerry,"RT @teaminspire : How to take charge of your medical records on.ws&#8203;j.com&#8203;/1GGK&#8203;gE6    via @WSJ  #hcit  #epatient ","Wed, Jul 1, 2015, 5:50 AM",https://twitter.com/mrgerry/status/616227397243813888
17,0,0,0,@teaminspire,"How to take charge of your medical records on.ws&#8203;j.com&#8203;/1GGK&#8203;gE6    via @WSJ  #hcit  #epatient ","Wed, Jul 1, 2015, 5:50 AM",https://twitter.com/teaminspire/status/616227371016957952
18,3,-1,0.071,@mayoinnovation,"Great  read! Enough tweaking, health(care) needs to be hacked!  #txfm  #hcldr  #epatient  - buff.&#8203;ly/1F&#8203;Nm3uT   ","Wed, Jul 1, 2015, 5:03 AM",https://twitter.com/mayoinnovation/status/616215495163944960
19,3,0,0.088,@nataliaforsyth,"@JBBC  SO nice  to meet you today! Looking forward from learning from you this afternoon : ) #digitalhealth  #epatient ","Wed, Jul 1, 2015, 3:01 AM",https://twitter.com/nataliaforsyth/status/616184759396532224
20,0,0,0,@ad_ra_na,"RT @ePatient101 : SCAD Heart: Patient-Initiated Research in Action @katherinekleon  @SCADalliance  epnt.&#8203;in/1K&#8203;m6aC5    via @medivizor  #epat …","Wed, Jul 1, 2015, 2:09 AM",https://twitter.com/ad_ra_na/status/616171747927289856
21,3,0,0.15,@mhealthglobal,"#LivingitUp : How to feel good  with #digitalhealth  mwcb.&#8203;at/15&#8203;C7VtY    #telehealth  #epatient ","Wed, Jul 1, 2015, 1:46 AM",https://twitter.com/mhealthglobal/status/616165962816094208
22,2,0,0.063,@titkovada,"New Study on Patients’ and Health Care  Providers’ Use of Health-Related Internet Information bit.l&#8203;y/1Hs&#8203;omsV    #epatient  #digitalhealth ","Wed, Jul 1, 2015, 1:09 AM",https://twitter.com/titkovada/status/616156650068705280
23,0,0,0,@medivizor,"RT @ePatient101 : 9 Tips for Sharing Information with Your Doctor epnt.&#8203;in/1F&#8203;M6G5T    via @medivizor  #epatient ","Wed, Jul 1, 2015, 12:04 AM",https://twitter.com/medivizor/status/616140377586663424
24,0,0,0,@medivizor,"RT @ePatient101 : SCAD Heart: Patient-Initiated Research in Action @katherinekleon  @SCADalliance  epnt.&#8203;in/1K&#8203;m6aC5    via @medivizor  #epat …","Wed, Jul 1, 2015, 12:04 AM",https://twitter.com/medivizor/status/616140196677980161
25,0,0,0,@epatient101,"SCAD Heart: Patient-Initiated Research in Action @katherinekleon  @SCADalliance  epnt.&#8203;in/1K&#8203;m6aC5    via @medivizor  #epatient ","Tue, Jun 30, 2015, 9:30 PM",https://twitter.com/epatient101/status/616101460246401024
26,0,0,0,@epatient101,"9 Tips for Sharing Information with Your Doctor epnt.&#8203;in/1F&#8203;M6G5T    via @medivizor  #epatient ","Tue, Jun 30, 2015, 4:28 PM",https://twitter.com/epatient101/status/616025465917165568
27,3,-5,-0.045,@vrulon,"RT @enBloomMedia : Ya'll look great.  @mcamp41  @vrulon  @vrulon  Hate  I missed  2snap a photo w/ other gallery members (rushing to pack) #ePatie …","Tue, Jun 30, 2015, 4:22 PM",https://twitter.com/vrulon/status/616024154521911296
28,0,0,0,@doctorrem,"RT @nickreeldx : Emerging #Tech  #HX360  Inaugural Event #HIMSS15  himss&#8203;confe&#8203;rence&#8203;.org/&#8203;exhib&#8203;ition&#8230;    see u there! @doctorrem  @norwestvp  @andrewreeldx  #epa …","Tue, Jun 30, 2015, 2:47 PM",https://twitter.com/doctorrem/status/616000045297598464
29,0,0,0,@epatient101,"Understanding #EOL  Medical Terms and Jargon epnt.&#8203;in/1J&#8203;lXmut    via @KathyKastner  #epatient ","Tue, Jun 30, 2015, 1:54 PM",https://twitter.com/epatient101/status/615986684665176064
30,1,0,0.025,@nickreeldx,"RT @MayoInnovation : Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - t.co/&#8203;QUcn   …","Tue, Jun 30, 2015, 1:04 PM",https://twitter.com/nickreeldx/status/615974264030625792
31,3,-5,-0.045,@enbloommedia,"Ya'll look great.  @mcamp41  @vrulon  @vrulon  Hate  I missed  2snap a photo w/ other gallery members (rushing to pack) #ePatient  voices resonate","Tue, Jun 30, 2015, 1:00 PM",https://twitter.com/enbloommedia/status/615973141580546051
32,2,0,0.077,@ivotefgara,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:53 PM",https://twitter.com/ivotefgara/status/615971430824411136
33,0,0,0,@treatdiaries,"Personal stories of #bladdercancer  survivorship! treat&#8203;mentd&#8203;iarie&#8203;s.com    #opc  #epatient  #patientinsights ","Tue, Jun 30, 2015, 12:38 PM",https://twitter.com/treatdiaries/status/615967542952095744
34,2,0,0.077,@dinetworks,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:15 PM",https://twitter.com/dinetworks/status/615961770302136321
35,2,0,0.077,@medivizor,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:10 PM",https://twitter.com/medivizor/status/615960723286462464
36,2,0,0.077,@malehealthdoc,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:09 PM",https://twitter.com/malehealthdoc/status/615960389650509824
37,2,0,0.077,@orenfu,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:07 PM",https://twitter.com/orenfu/status/615959978919116800
38,2,0,0.077,@givoly,"RT @ePatient101 : 8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 12:04 PM",https://twitter.com/givoly/status/615959103291011073
39,0,0,0,@gerrywieder,"RT @teaminspire : Healthcare Econ 101 from SPM's Nick Dawson tinyu&#8203;rl.co&#8203;m/nvy&#8203;fw6z    via @s4pm  #hcsm  #epatient ","Tue, Jun 30, 2015, 11:23 AM",https://twitter.com/gerrywieder/status/615948886344081408
40,0,-2,-0.083,@mrgerry,"RT @teaminspire : ""Accidental  advocate"" co-chairs Precision Medicine Initiative group sbne.&#8203;ws/r/&#8203;suxJ    #RareDisease  #epatient ","Tue, Jun 30, 2015, 11:22 AM",https://twitter.com/mrgerry/status/615948445711486976
41,0,-2,-0.1,@teaminspire,"""Accidental  advocate"" co-chairs Precision Medicine Initiative group sbne.&#8203;ws/r/&#8203;suxJ    #RareDisease  #epatient ","Tue, Jun 30, 2015, 11:11 AM",https://twitter.com/teaminspire/status/615945892693209088
42,0,0,0,@dremilylu,"How to Take Charge of Your Medical Records (and your health!)  on.ws&#8203;j.com&#8203;/1HsM&#8203;sFS    #epatient  @intakeme ","Tue, Jun 30, 2015, 11:11 AM",https://twitter.com/dremilylu/status/615945650144956416
43,0,0,0,@mrgerry,"RT @teaminspire : Healthcare Econ 101 from SPM's Nick Dawson tinyu&#8203;rl.co&#8203;m/nvy&#8203;fw6z    via @s4pm  #hcsm  #epatient ","Tue, Jun 30, 2015, 11:08 AM",https://twitter.com/mrgerry/status/615944924383584256
44,0,0,0,@teaminspire,"Healthcare Econ 101 from SPM's Nick Dawson tinyu&#8203;rl.co&#8203;m/nvy&#8203;fw6z    via @s4pm  #hcsm  #epatient ","Tue, Jun 30, 2015, 11:04 AM",https://twitter.com/teaminspire/status/615944076828016644
45,0,0,0,@dentalsymphony,"PDF forms v. Online Patient Registration? ow.ly&#8203;/OuOx&#8203;I    #ePatient  #Dentists  #SaveTimeOnline ","Tue, Jun 30, 2015, 10:40 AM",https://twitter.com/dentalsymphony/status/615937981589901312
46,5,0,0.132,@praxiscanhelp,"RT @caretothepeople : Hey #PMINetwork , we're trending on Twitter. Big  win  for patient empowerment &amp; personalized medicine. #s4pm  #epatient  @…","Tue, Jun 30, 2015, 10:31 AM",https://twitter.com/praxiscanhelp/status/615935808688754689
47,5,0,0.132,@njivorygirl,"RT @caretothepeople : Hey #PMINetwork , we're trending on Twitter. Big  win  for patient empowerment &amp; personalized medicine. #s4pm  #epatient  @…","Tue, Jun 30, 2015, 10:31 AM",https://twitter.com/njivorygirl/status/615935794973437956
48,5,0,0.139,@caretothepeople,"Hey #PMINetwork , we're trending on Twitter. Big  win  for patient empowerment &amp; personalized medicine. #s4pm  #epatient  @HHSGov  @NIH ","Tue, Jun 30, 2015, 10:30 AM",https://twitter.com/caretothepeople/status/615935363723489280
49,3,0,0.075,@treatdiaries,"3 Things to Know About a #Cancer  Diagnosis - Health shared  privately so you can be social. bit.l&#8203;y/1Jn&#8203;w7RE    #epatient  #support  ","Tue, Jun 30, 2015, 9:39 AM",https://twitter.com/treatdiaries/status/615922497494474752
50,2,0,0.083,@epatient101,"8 Tips on Gaining  Access to Journal Articles epnt.&#8203;in/1N&#8203;rpn5d    via @medivizor  #epatient ","Tue, Jun 30, 2015, 9:31 AM",https://twitter.com/epatient101/status/615920538125475840
51,0,0,0,@epatient101,"From the archive | @Intakeme 's interview w/ @ZackBergerMDPhD , author of Talking to Your Doctor epnt.&#8203;in/1R&#8203;NuXj6    #epatient ","Tue, Jun 30, 2015, 9:30 AM",https://twitter.com/epatient101/status/615920337604202496
52,0,0,0,@mrgerry,"RT @teaminspire : ""Learning From The Expert, YOU! "" linke&#8203;din.c&#8203;om/pu&#8203;lse/l&#8203;earni&#8203;ng-fr&#8230;    #epatient ","Tue, Jun 30, 2015, 9:26 AM",https://twitter.com/mrgerry/status/615919363552620544
53,0,0,0,@teaminspire,"""Learning From The Expert, YOU! "" linke&#8203;din.c&#8203;om/pu&#8203;lse/l&#8203;earni&#8203;ng-fr&#8230;    #epatient ","Tue, Jun 30, 2015, 9:24 AM",https://twitter.com/teaminspire/status/615918824848814080
54,0,-1,-0.026,@brusselsdc,"RT @KathrinLudwig : Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 8:45 AM",https://twitter.com/brusselsdc/status/615908979496108033
55,1,0,0.025,@natricer,"RT @MayoInnovation : Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - t.co/&#8203;QUcn   …","Tue, Jun 30, 2015, 7:56 AM",https://twitter.com/natricer/status/615896671067729920
56,1,0,0.025,@hcldr,"RT @MayoInnovation : Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - t.co/&#8203;QUcn   …","Tue, Jun 30, 2015, 7:56 AM",https://twitter.com/hcldr/status/615896606244630529
57,1,0,0.033,@cesaralonsop,"Want  to Connect with Today’s Empowered Patients? Be an Empowered Doctor ow.ly&#8203;/OkZi&#8203;P    #epatient  #empowerment  #engagement ","Tue, Jun 30, 2015, 7:45 AM",https://twitter.com/cesaralonsop/status/615894049636093952
58,0,0,0,@lenstarnes,"New jrnl with new editorial format provides patient &amp; clinician perspectives ln.is&#8203;/com/&#8203;Fi2VE    HT @PaulLikeMe  #epatient  #s4pm  #ehealth ","Tue, Jun 30, 2015, 7:39 AM",https://twitter.com/lenstarnes/status/615892335809970177
59,0,0,0,@lenstarnes,"New jrnl with new editorial format provides patient &amp; clinician perspectives resea&#8203;rchin&#8203;volve&#8203;ment.&#8203;com    HT @PaulLikeMe  #epatient  #s4pm  #ehealth ","Tue, Jun 30, 2015, 7:39 AM",https://twitter.com/lenstarnes/status/615892328176291840
60,1,0,0.025,@vmcombs,"RT @MayoInnovation : Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - t.co/&#8203;QUcn   …","Tue, Jun 30, 2015, 7:34 AM",https://twitter.com/vmcombs/status/615891232565424128
61,1,0,0.025,@nxtstop1,"RT @MayoInnovation : Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - t.co/&#8203;QUcn   …","Tue, Jun 30, 2015, 7:05 AM",https://twitter.com/nxtstop1/status/615883939069104128
62,0,0,0,@fricotta,"RT @leonardkish : .@HealthStandards  Request your health record! getmy&#8203;healt&#8203;hdata&#8203;.org    getmy&#8203;healt&#8203;hdata&#8203;.org    #hitsm  #gmmdd  #s4pm  #epatient  …","Tue, Jun 30, 2015, 6:54 AM",https://twitter.com/fricotta/status/615881149244575744
63,0,0,0,@leonardkish,".@HealthStandards  Request your health record! getmy&#8203;healt&#8203;hdata&#8203;.org    getmy&#8203;healt&#8203;hdata&#8203;.org    #hitsm  #gmmdd  #s4pm  #epatient  #healthit ","Tue, Jun 30, 2015, 6:48 AM",https://twitter.com/leonardkish/status/615879555065102336
64,1,0,0.028,@mayoinnovation,"Join  us tonight on the #hcldr  twitter chat with @nxtstop1  on: The 100 Year Lifespan  #txfm  #epatient  - ow.ly&#8203;/OYUC&#8203;n   ","Tue, Jun 30, 2015, 5:54 AM",https://twitter.com/mayoinnovation/status/615865980749787136
65,0,-3,-0.1,@musichackfest,"Aka disruption  &gt; RT lucienengelen ""...health(care) needs to be hacked!  "" ln.is&#8203;/www.&#8203;linke&#8203;din.c&#8203;om/pu&#8203;l/6Bv&#8203;9E    …” #hackathon  #medx  #eHealth  #epatient ","Tue, Jun 30, 2015, 3:26 AM",https://twitter.com/musichackfest/status/615828766770774016
66,0,-3,-0.1,@musichackfest,"Aka disruption  &gt; RT lucienengelen ""...health(care) needs to be hacked!  "" ln.is&#8203;/www.&#8203;linke&#8203;din.c&#8203;om/pu&#8203;l/6Bv&#8203;9E    …” #hackathon  #medx  #eHealth  #epatient ","Tue, Jun 30, 2015, 3:10 AM",https://twitter.com/musichackfest/status/615824813437906944
67,0,-3,-0.1,@musichackfest,"Aka disruption  &gt; RT lucienengelen ""...health(care) needs to be hacked!  "" ln.is&#8203;/www.&#8203;linke&#8203;din.c&#8203;om/pu&#8203;l/6Bv&#8203;9E    …” #hackathon  #medx  #eHealth  #epatient ","Tue, Jun 30, 2015, 2:54 AM",https://twitter.com/musichackfest/status/615820816962486272
68,0,-3,-0.1,@lenstarnes,"Aka disruption  &gt; RT @lucienengelen  ""...health(care) needs to be hacked!  "" ln.is&#8203;/www.&#8203;linke&#8203;din.c&#8203;om/pu&#8203;l/6Bv&#8203;9E    …” #hackathon  #medx  #eHealth  #epatient ","Tue, Jun 30, 2015, 2:53 AM",https://twitter.com/lenstarnes/status/615820485692141568
69,0,-3,-0.1,@lenstarnes,"Aka disruption  &gt; RT @lucienengelen  ""...health(care) needs to be hacked!  "" linke&#8203;din.c&#8203;om/pu&#8203;lse/e&#8203;nough&#8203;-twea&#8230;    …” #hackathon  #medx  #eHealth  #epatient ","Tue, Jun 30, 2015, 2:53 AM",https://twitter.com/lenstarnes/status/615820482332504064
70,0,0,0,@benplummerhb,"RT @integratedchg : Small survey: Most physicians discuss apps, wearables with patients shar.&#8203;es/1q&#8203;CUIY    #epatient  #mhealth  #digitalh …","Tue, Jun 30, 2015, 1:01 AM",https://twitter.com/benplummerhb/status/615792304792571905
71,0,0,0,@integratedchg,"Small survey: Most physicians discuss apps, wearables with patients shar.&#8203;es/1q&#8203;CUIY    #epatient  #mhealth  #digitalhealth  #medicalapps ","Tue, Jun 30, 2015, 1:01 AM",https://twitter.com/integratedchg/status/615792204716507136
72,0,-1,-0.026,@eu_ehealth,"RT @KathrinLudwig : Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 12:45 AM",https://twitter.com/eu_ehealth/status/615788305343381504
73,1,0,0.023,@twlrop,"RT @KathrinLudwig : 120k #health  apps available but only smaller no being used due to trust  issues, says P Zilgalvis #rhc15  @EU_eHealth  #mHe …","Tue, Jun 30, 2015, 12:38 AM",https://twitter.com/twlrop/status/615786402853224448
74,1,0,0.023,@eu_ehealth,"RT @KathrinLudwig : 120k #health  apps available but only smaller no being used due to trust  issues, says P Zilgalvis #rhc15  @EU_eHealth  #mHe …","Tue, Jun 30, 2015, 12:34 AM",https://twitter.com/eu_ehealth/status/615785397587611648
75,0,-1,-0.026,@rigahealth15,"RT @KathrinLudwig : Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 12:16 AM",https://twitter.com/rigahealth15/status/615780857152864256
76,0,-1,-0.026,@vvagias,"RT @KathrinLudwig : Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 12:09 AM",https://twitter.com/vvagias/status/615779227669913601
77,0,-1,-0.026,@accusoftinfoway,"RT @KathrinLudwig : Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 12:09 AM",https://twitter.com/accusoftinfoway/status/615779225518223360
78,0,-1,-0.029,@kathrinludwig,"Limited  uptake of #health  apps may also linked to compliance issues, says @PZilgalvis  #rhc15  #ehealth  #bigdata  #epatient ","Tue, Jun 30, 2015, 12:08 AM",https://twitter.com/kathrinludwig/status/615778902296768512
79,1,0,0.023,@brusselsdc,"RT @KathrinLudwig : 120k #health  apps available but only smaller no being used due to trust  issues, says P Zilgalvis #rhc15  @EU_eHealth  #mHe …","Mon, Jun 29, 2015, 11:29 PM",https://twitter.com/brusselsdc/status/615769078947409920
80,1,0,0.023,@frazergoodwin,"RT @KathrinLudwig : 120k #health  apps available but only smaller no being used due to trust  issues, says P Zilgalvis #rhc15  @EU_eHealth  #mHe …","Mon, Jun 29, 2015, 11:26 PM",https://twitter.com/frazergoodwin/status/615768459108990976
81,1,0,0.024,@kathrinludwig,"120k #health  apps available but only smaller no being used due to trust  issues, says P Zilgalvis #rhc15  @EU_eHealth  #mHealth  #epatient ","Mon, Jun 29, 2015, 11:25 PM",https://twitter.com/kathrinludwig/status/615768118086885377
82,3,0,0.079,@proftrudeau,"RT @JMedInternetRes : Check out the excellent  JMIR theme issue on Personal Health Records and Patient Portals jmir.&#8203;org/c&#8203;ollec&#8203;tion/&#8203;view/&#8203;63    #phr  #p …","Mon, Jun 29, 2015, 7:32 PM",https://twitter.com/proftrudeau/status/615709492840394752
83,3,0,0.079,@thecrimpqueen,"RT @JMedInternetRes : Check out the excellent  JMIR theme issue on Personal Health Records and Patient Portals jmir.&#8203;org/c&#8203;ollec&#8203;tion/&#8203;view/&#8203;63    #phr  #p …","Mon, Jun 29, 2015, 6:21 PM",https://twitter.com/thecrimpqueen/status/615691540321570816
84,0,0,0,@caretothepeople,"RT @Health_FF : Google unveils 'Google X' new health #WearableTech  for clinical trials: bit.l&#8203;y/1LE&#8203;SIbc    #ePatient  #wearables ","Mon, Jun 29, 2015, 4:43 PM",https://twitter.com/caretothepeople/status/615666914489180160
85,2,0,0.053,@epatient101,"ICYMI: @healthblawg  seeks ur input on the recent buzz re: Making Patient Reviews of Physicians More Useful  epnt.&#8203;in/1L&#8203;EwJnY    #epatient ","Mon, Jun 29, 2015, 4:28 PM",https://twitter.com/epatient101/status/615663110104465408
86,0,0,0,@pharmacybank,"RT @medfusion : Building a high-value healthcare delivery system | Healthcare Finance News bit.l&#8203;y/1g3&#8203;DbYL    via @HFNewsTweet  #epatient ","Mon, Jun 29, 2015, 2:38 PM",https://twitter.com/pharmacybank/status/615635461780992000
87,0,0,0,@medfusion,"Building a high-value healthcare delivery system | Healthcare Finance News bit.l&#8203;y/1g3&#8203;DbYL    via @HFNewsTweet  #epatient ","Mon, Jun 29, 2015, 2:26 PM",https://twitter.com/medfusion/status/615632495296557056
88,0,0,0,@epatient101,"How to Take Charge of Your Medical Records (and your health!)  epnt.&#8203;in/1H&#8203;sMr4F    #epatient  @intakeme ","Mon, Jun 29, 2015, 1:54 PM",https://twitter.com/epatient101/status/615624303611146240
89,0,0,0,@arcaneartisan,"RT @Health_FF : Google unveils 'Google X' new health #WearableTech  for clinical trials: bit.l&#8203;y/1LE&#8203;SIbc    #ePatient  #wearables ","Mon, Jun 29, 2015, 12:49 PM",https://twitter.com/arcaneartisan/status/615607920143781888
90,0,0,0,@treatdiaries,"Personal stories of #bladdercancer  survivorship! treat&#8203;mentd&#8203;iarie&#8203;s.com    #opc  #epatient  #patientinsights ","Mon, Jun 29, 2015, 12:38 PM",https://twitter.com/treatdiaries/status/615605156088954881
91,3,0,0.079,@danieljamante,"RT @JMedInternetRes : Check out the excellent  JMIR theme issue on Personal Health Records and Patient Portals jmir.&#8203;org/c&#8203;ollec&#8203;tion/&#8203;view/&#8203;63    #phr  #p …","Mon, Jun 29, 2015, 12:06 PM",https://twitter.com/danieljamante/status/615597155466768384
92,0,0,0,@lalupuslady,"ICYMI @Lupus_Chat 's ""Be A #Lupus  Advocate"" #LupusChat   summary is here. sfy.c&#8203;o/f0o&#8203;Kn    #advocacy  #ePatient ","Mon, Jun 29, 2015, 11:45 AM",https://twitter.com/lalupuslady/status/615591822581174272
93,0,0,0,@dentalsymphony,"PDF forms v. Online Patient Registration? ow.ly&#8203;/OuOw&#8203;V    #ePatient  #Dentists  #SaveTimeOnline ","Mon, Jun 29, 2015, 10:40 AM",https://twitter.com/dentalsymphony/status/615575590935117824
94,0,0,0,@alanroygbiv,"MT @health20Paris : Guest Blogpost by @_FaceSA  : South Africa at Doctors 2.0 and You #doctors20  @_  #epatient   ln.is&#8203;/www.&#8203;scoop&#8203;.it/t&#8203;/doct&#8203;o/I4U&#8203;JE   ","Mon, Jun 29, 2015, 10:11 AM",https://twitter.com/alanroygbiv/status/615568258377367552
95,0,0,0,@health20paris,"Guest Blogpost by Vanessa Carter: South Africa at Doctors 2.0 and You #doctors20  @_FaceSA  #epatient   ln.is&#8203;/www.&#8203;scoop&#8203;.it/t&#8203;/doct&#8203;o/I4U&#8203;JE   ","Mon, Jun 29, 2015, 9:53 AM",https://twitter.com/health20paris/status/615563661680222208
96,0,0,0,@health20paris,"Guest Blogpost by Vanessa Carter: South Africa at Doctors 2.0 and You #doctors20  @_FaceSA  #epatient   sco.l&#8203;t/78l&#8203;GM5   ","Mon, Jun 29, 2015, 9:53 AM",https://twitter.com/health20paris/status/615563650569535488
97,3,0,0.079,@jogibbs76,"RT @JMedInternetRes : Check out the excellent  JMIR theme issue on Personal Health Records and Patient Portals jmir.&#8203;org/c&#8203;ollec&#8203;tion/&#8203;view/&#8203;63    #phr  #p …","Mon, Jun 29, 2015, 9:49 AM",https://twitter.com/jogibbs76/status/615562698437345280
98,0,0,0,@artjones,"Read Modern Marketing &amp; Healthcare #ePatient  paper&#8203;.li/A&#8203;rtJon&#8203;es/13&#8203;30110&#8203;011?e&#8230;   ","Mon, Jun 29, 2015, 9:42 AM",https://twitter.com/artjones/status/615560878553894912
99,3,0,0.075,@treatdiaries,"3 Things to Know About a #Cancer  Diagnosis - Health shared  privately so you can be social. bit.l&#8203;y/1Jn&#8203;w7RE    #epatient  #support  ","Mon, Jun 29, 2015, 9:39 AM",https://twitter.com/treatdiaries/status/615560108194422784
100,3,0,0.079,@equityhealthdev,"RT @JMedInternetRes : Check out the excellent  JMIR theme issue on Personal Health Records and Patient Portals jmir.&#8203;org/c&#8203;ollec&#8203;tion/&#8203;view/&#8203;63    #phr  #p …","Mon, Jun 29, 2015, 8:36 AM",https://twitter.com/equityhealthdev/status/615544468050153472
